customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_group,monthly_charge_group,total_charge_group,tenure_years,new_customer,long_term_customer,avg_monthly_charges,revenue_per_year,has_streaming,has_internet,num_services,paperless_and_monthly,automatic_payments,total_charges_per_service,monthly_charges_per_service,loyal_high_spender
5375-XLDOF,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.35,7665.8,No,49-72m,Very High (>$100),P90-100,5.75,0,1,111.09855072463769,1333.182608695652,Yes,Yes,8,No,Yes,851.76,12.71,Yes
1172-VIYBP,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.7,3686.05,No,49-72m,Medium ($40-$70),P50-75,4.416666666666667,0,1,69.54811320754717,834.577358490566,Yes,Yes,5,No,Yes,614.34,11.62,No
5649-VUKMC,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.15,Yes,0-12m,High ($70-$100),P25-50,1.0,1,0,92.92916666666667,1115.15,Yes,Yes,5,No,No,185.86,15.92,No
6559-PDZLR,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,No,25-48m,High ($70-$100),P50-75,2.1666666666666665,0,0,97.57692307692308,1170.923076923077,Yes,Yes,6,Yes,No,362.43,14.09,No
8992-OBVDG,Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6,No,13-24m,Medium ($40-$70),P25-50,1.75,0,0,66.36190476190475,796.342857142857,Yes,Yes,4,No,No,278.72,12.33,No
4273-MBHYA,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,No,0-12m,High ($70-$100),P10-25,0.08333333333333333,1,0,89.35,1072.2,Yes,Yes,4,Yes,No,17.87,17.87,No
4724-WXVWF,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,No,25-48m,High ($70-$100),P75-90,4.0,0,1,92.61041666666667,1111.325,Yes,Yes,5,Yes,No,740.88,15.9,No
5701-GUXDC,Female,0,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),35.4,978.6,No,25-48m,Low(<40$),P25-50,2.1666666666666665,0,0,37.63846153846154,451.6615384615385,No,Yes,3,No,Yes,244.65,8.85,No
1460-UZPRJ,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.95,1258.15,No,49-72m,Low(<40$),P25-50,5.0,0,1,20.96916666666667,251.63000000000002,No,No,1,No,No,629.08,9.98,No
6082-GLJIX,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,331.35,No,13-24m,Low(<40$),P10-25,1.5,0,0,18.408333333333335,220.9,No,No,1,No,No,165.68,9.62,No
5143-EGQFK,Female,1,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,0-12m,Low(<40$),P10-25,0.8333333333333334,1,0,29.139999999999997,349.67999999999995,No,Yes,2,Yes,No,97.13,9.88,No
4919-IKATY,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,Yes,0-12m,High ($70-$100),P25-50,0.4166666666666667,1,0,90.75,1089.0,No,Yes,4,Yes,No,90.75,16.9,No
2495-TTHBQ,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.4,84.75,No,0-12m,Low(<40$),P10-25,0.3333333333333333,1,0,21.1875,254.25,No,No,1,No,No,42.38,10.2,No
0485-ZBSLN,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,1715.1,No,49-72m,Low(<40$),P50-75,5.416666666666667,0,1,26.386153846153846,316.6338461538461,No,No,1,No,Yes,857.55,12.38,No
3810-PJUHR,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.35,1715.15,No,49-72m,Low(<40$),P50-75,5.833333333333333,0,1,24.502142857142857,294.02571428571434,No,No,1,No,No,857.58,12.68,No
9050-QLROH,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,Yes,13-24m,High ($70-$100),P50-75,1.5,0,0,88.73611111111111,1064.8333333333333,Yes,Yes,4,Yes,Yes,319.45,18.14,No
0847-HGRML,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.0,1250.1,No,49-72m,Low(<40$),P25-50,5.166666666666667,0,1,20.16290322580645,241.95483870967738,No,No,1,No,Yes,625.05,10.0,No
8232-CTLKO,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.75,3996.8,No,49-72m,Medium ($40-$70),P75-90,5.5,0,1,60.55757575757576,726.6909090909091,Yes,Yes,4,No,No,799.36,11.95,No
9227-YBAXE,Female,0,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,No,49-72m,High ($70-$100),P75-90,5.416666666666667,0,1,80.2323076923077,962.7876923076923,Yes,Yes,7,No,Yes,651.89,10.31,No
6168-WFVVF,Female,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5,Yes,0-12m,High ($70-$100),P10-25,0.25,1,0,78.5,942.0,No,Yes,2,Yes,No,78.5,23.43,No
9860-LISIZ,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,673.2,No,25-48m,Low(<40$),P25-50,2.8333333333333335,0,0,19.8,237.6,No,No,1,No,No,336.6,10.18,No
0112-QAWRZ,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No,13-24m,High ($70-$100),P50-75,1.3333333333333333,0,0,90.1375,1081.65,Yes,Yes,4,Yes,Yes,288.44,18.16,No
0877-SDMBN,Female,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,Yes,49-72m,Very High (>$100),P75-90,4.5,0,1,104.42685185185185,1253.1222222222223,Yes,Yes,6,No,Yes,805.58,14.85,Yes
2786-GCDPI,Female,1,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,No,49-72m,Very High (>$100),P75-90,4.166666666666667,0,1,104.447,1253.364,Yes,Yes,6,Yes,No,746.05,14.99,Yes
4043-MKDTV,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.25,7291.75,No,49-72m,Very High (>$100),P90-100,5.916666666666667,0,1,102.70070422535211,1232.4084507042253,Yes,Yes,7,No,No,911.47,13.16,Yes
8065-YKXKD,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,Yes,0-12m,High ($70-$100),P25-50,0.8333333333333334,1,0,79.965,959.5799999999999,No,Yes,2,Yes,No,266.55,24.92,No
9637-EIHEQ,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,Yes,0-12m,Medium ($40-$70),P0-10,0.08333333333333333,1,0,50.8,609.6,No,Yes,3,Yes,No,12.7,12.7,No
9229-RQABD,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.75,424.5,No,13-24m,Low(<40$),P25-50,1.5,0,0,23.583333333333332,283.0,No,No,1,No,No,212.25,11.88,No
8313-KTIHG,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4,No,0-12m,Medium ($40-$70),P10-25,0.3333333333333333,1,0,62.35,748.2,Yes,Yes,4,Yes,No,49.88,12.26,No
5320-BRKGK,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.8,4415.75,No,49-72m,High ($70-$100),P75-90,4.833333333333333,0,1,76.13362068965517,913.6034482758621,Yes,Yes,6,No,No,630.82,10.83,No
6284-KMNUF,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,98.0,5270.6,No,49-72m,High ($70-$100),P75-90,4.666666666666667,0,1,94.11785714285715,1129.4142857142858,Yes,Yes,5,No,No,878.43,16.33,No
9689-PTNPG,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,0-12m,High ($70-$100),P10-25,0.16666666666666666,1,0,72.275,867.3000000000001,Yes,Yes,3,Yes,No,36.14,20.06,No
9465-RWMXL,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.9,2447.95,Yes,25-48m,High ($70-$100),P50-75,2.6666666666666665,0,0,76.4984375,917.9812499999999,No,Yes,3,Yes,No,611.99,19.73,No
6229-UOLQL,Male,0,Yes,Yes,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,52.0,2884.9,No,49-72m,Medium ($40-$70),P50-75,4.666666666666667,0,1,51.51607142857143,618.1928571428572,Yes,Yes,5,No,No,480.82,8.67,No
2362-IBOOY,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,Yes,25-48m,High ($70-$100),P50-75,3.0,0,0,84.72638888888889,1016.7166666666667,Yes,Yes,3,Yes,No,762.54,21.19,No
3137-LUPIX,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,64.4,253.0,No,0-12m,Medium ($40-$70),P10-25,0.3333333333333333,1,0,63.25,759.0,Yes,Yes,4,No,No,50.6,12.88,No
0843-WTBXE,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,Yes,49-72m,High ($70-$100),P75-90,4.416666666666667,0,1,85.23113207547169,1022.7735849056603,Yes,Yes,3,Yes,Yes,1129.31,21.36,No
6143-JQKEA,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.8,436.2,No,0-12m,Medium ($40-$70),P25-50,0.8333333333333334,1,0,43.62,523.4399999999999,No,Yes,2,Yes,Yes,145.4,15.27,No
8676-OOQEJ,Male,0,No,No,4,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.5,118.4,No,0-12m,Low(<40$),P10-25,0.3333333333333333,1,0,29.6,355.20000000000005,No,Yes,2,Yes,No,39.47,10.17,No
5515-IDEJJ,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,0-12m,Low(<40$),P0-10,0.08333333333333333,1,0,19.9,238.79999999999998,No,No,1,No,No,9.95,9.95,No
9701-CDXHR,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.15,3649.6,No,49-72m,Medium ($40-$70),P50-75,4.25,0,1,71.56078431372549,858.7294117647059,No,Yes,2,No,No,1216.53,23.05,No
7450-NWRTR,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,Yes,0-12m,High ($70-$100),P25-50,1.0,1,0,100.0125,1200.15,Yes,Yes,5,Yes,No,200.02,16.58,No
8124-NZVGJ,Female,0,No,No,6,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,49.25,255.6,No,0-12m,Medium ($40-$70),P10-25,0.5,1,0,42.6,511.2,Yes,Yes,4,No,No,51.12,9.85,No
2162-FRZAA,Male,0,Yes,Yes,63,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,No,49-72m,Low(<40$),P50-75,5.25,0,1,38.01666666666667,456.20000000000005,No,Yes,4,No,Yes,479.01,7.87,No
5376-DEQCP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,0-12m,High ($70-$100),P0-10,0.08333333333333333,1,0,70.6,847.1999999999999,No,Yes,2,Yes,No,23.53,23.53,No
5118-MUEYH,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,5083.55,No,25-48m,Very High (>$100),P75-90,4.0,0,1,105.90729166666667,1270.8875,Yes,Yes,6,Yes,Yes,726.22,15.01,Yes
9095-HFAFX,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,389.6,Yes,0-12m,High ($70-$100),P10-25,0.4166666666666667,1,0,77.92,935.04,Yes,Yes,3,Yes,Yes,97.4,20.25,No
5627-TVBPP,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.1,644.5,No,25-48m,Low(<40$),P25-50,2.9166666666666665,0,0,18.414285714285715,220.9714285714286,No,No,1,No,Yes,322.25,10.05,No
2379-ENZGV,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,523.5,Yes,0-12m,High ($70-$100),P25-50,0.5,1,0,87.25,1047.0,Yes,Yes,4,Yes,No,104.7,16.97,No
3936-QQFLL,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,39.3,No,0-12m,Low(<40$),P0-10,0.16666666666666666,1,0,19.65,235.79999999999998,No,No,1,No,No,19.65,9.88,No
2589-AYCRP,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,989.05,No,49-72m,Low(<40$),P25-50,4.166666666666667,0,1,19.781,237.37199999999999,No,No,1,No,Yes,494.52,9.88,No
4067-HLYQI,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,2406.1,No,25-48m,High ($70-$100),P50-75,2.75,0,0,72.9121212121212,874.9454545454545,No,Yes,2,Yes,Yes,802.03,23.47,No
5124-EOGYE,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,638.55,No,25-48m,Low(<40$),P25-50,2.5833333333333335,0,0,20.598387096774193,247.1806451612903,No,No,1,No,No,319.27,10.22,No
5057-RKGLH,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1,No,0-12m,Low(<40$),P10-25,0.75,1,0,21.233333333333334,254.79999999999998,No,No,1,No,No,95.55,10.18,No
0292-WEGCH,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,No,49-72m,High ($70-$100),P75-90,4.5,0,1,83.77870370370371,1005.3444444444444,Yes,Yes,7,Yes,No,565.51,10.78,No
8910-ICHIU,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.65,4664.2,No,25-48m,High ($70-$100),P75-90,3.8333333333333335,0,0,101.39565217391304,1216.7478260869564,Yes,Yes,6,No,Yes,666.31,13.66,No
4097-YODCF,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,103.8,3470.8,No,25-48m,Very High (>$100),P50-75,2.8333333333333335,0,0,102.08235294117648,1224.9882352941177,Yes,Yes,6,No,No,495.83,14.83,No
9715-WZCLW,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,97.2,6910.3,No,49-72m,High ($70-$100),P90-100,5.916666666666667,0,1,97.32816901408451,1167.9380281690142,Yes,Yes,5,No,No,1151.72,16.2,No
9786-YWNHU,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,63.55,4014.2,No,49-72m,Medium ($40-$70),P75-90,5.25,0,1,63.717460317460315,764.6095238095238,No,Yes,6,No,No,573.46,9.08,No
6407-GSJNL,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.95,1288.0,No,49-72m,Low(<40$),P25-50,4.25,0,1,25.254901960784313,303.05882352941177,No,No,1,No,Yes,644.0,12.48,No
6005-OBZPH,Female,1,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,Yes,25-48m,High ($70-$100),P50-75,2.1666666666666665,0,0,87.60192307692309,1051.223076923077,Yes,Yes,4,Yes,No,455.53,17.83,No
4049-ZPALD,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),99.0,6375.8,No,49-72m,High ($70-$100),P90-100,5.333333333333333,0,1,99.621875,1195.4625,Yes,Yes,6,No,Yes,910.83,14.14,No
7932-WPTDS,Female,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,0-12m,Low(<40$),P0-10,0.08333333333333333,1,0,24.8,297.6,No,Yes,1,Yes,No,12.4,12.4,No
3733-UOCWF,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),85.55,5251.75,No,49-72m,High ($70-$100),P75-90,5.083333333333333,0,1,86.09426229508196,1033.1311475409836,No,Yes,4,No,Yes,1050.35,17.11,No
6833-JMZYP,Female,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.0,1505.45,No,13-24m,High ($70-$100),P50-75,1.25,0,0,100.36333333333333,1204.3600000000001,Yes,Yes,5,Yes,Yes,250.91,15.67,No
2722-VOJQL,Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,6903.1,Yes,49-72m,Very High (>$100),P90-100,5.333333333333333,0,1,107.8609375,1294.3312500000002,Yes,Yes,6,No,Yes,986.16,15.09,Yes
1310-QRITU,Female,0,No,No,18,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.3,913.3,No,13-24m,Medium ($40-$70),P25-50,1.5,0,0,50.73888888888889,608.8666666666667,No,Yes,2,Yes,No,304.43,16.77,No
8961-QDZZJ,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,95.0,5535.8,No,49-72m,High ($70-$100),P75-90,4.75,0,1,97.11929824561403,1165.4315789473685,Yes,Yes,5,No,No,922.63,15.83,No
9715-SBVSU,Male,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.4,815.55,No,13-24m,Medium ($40-$70),P25-50,1.1666666666666667,0,0,58.253571428571426,699.0428571428571,Yes,Yes,5,No,Yes,135.92,10.23,No
8490-BXHEO,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1411.65,No,13-24m,High ($70-$100),P50-75,1.5,0,0,78.42500000000001,941.1,No,Yes,3,Yes,Yes,352.91,20.14,No
7173-TETGO,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.5,5602.25,No,49-72m,High ($70-$100),P75-90,6.0,0,1,77.80902777777777,933.7083333333334,No,Yes,3,No,Yes,1400.56,19.62,No
7929-SKFGK,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.3,8244.3,No,49-72m,Very High (>$100),P90-100,5.833333333333333,0,1,117.77571428571427,1413.3085714285714,Yes,Yes,8,No,Yes,916.03,12.7,Yes
2300-RQGOI,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,741.5,No,25-48m,Low(<40$),P25-50,3.1666666666666665,0,0,19.513157894736842,234.1578947368421,No,No,1,No,No,370.75,10.02,No
3563-SVYLG,Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.65,4375.8,No,49-72m,Medium ($40-$70),P75-90,5.666666666666667,0,1,64.35000000000001,772.2,No,Yes,6,No,Yes,625.11,8.95,No
5228-EXCET,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,Yes,13-24m,High ($70-$100),P25-50,1.0833333333333333,0,0,77.5923076923077,931.1076923076924,Yes,Yes,3,Yes,No,252.18,20.21,No
6435-VWCCY,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.7,5968.4,No,49-72m,High ($70-$100),P75-90,5.416666666666667,0,1,91.82153846153845,1101.8584615384614,Yes,Yes,5,No,Yes,994.73,15.45,No
4998-IKFSE,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,No,25-48m,Very High (>$100),P50-75,2.5,0,0,103.23,1238.76,Yes,Yes,5,Yes,No,516.15,16.74,No
8630-QSGXK,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,49-72m,High ($70-$100),P75-90,4.25,0,1,76.49509803921569,917.9411764705883,Yes,Yes,5,No,Yes,650.21,12.53,No
2455-USLMV,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.75,2613.4,No,25-48m,High ($70-$100),P50-75,2.5833333333333335,0,0,84.30322580645162,1011.6387096774193,No,Yes,4,Yes,Yes,522.68,16.95,No
7394-FKDNK,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,Yes,0-12m,High ($70-$100),P25-50,0.75,1,0,94.78888888888889,1137.4666666666667,Yes,Yes,4,Yes,No,170.62,17.89,No
9488-FVZCC,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.5,5661.7,No,49-72m,High ($70-$100),P75-90,6.0,0,1,78.63472222222222,943.6166666666667,Yes,Yes,7,No,Yes,707.71,9.94,No
6331-LWDTQ,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,Yes,0-12m,High ($70-$100),P25-50,0.8333333333333334,1,0,79.425,953.0999999999999,Yes,Yes,4,Yes,Yes,158.85,14.43,No
5995-WWKKG,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.8,695.05,No,25-48m,Low(<40$),P25-50,3.0833333333333335,0,0,18.785135135135135,225.4216216216216,No,No,1,No,No,347.52,9.9,No
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,Yes,0-12m,High ($70-$100),P10-25,0.16666666666666666,1,0,80.4,964.8000000000001,Yes,Yes,6,Yes,No,22.97,10.91,No
7879-CGSFV,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,100.9,5552.05,No,49-72m,Very High (>$100),P75-90,4.583333333333333,0,1,100.94636363636364,1211.3563636363638,Yes,Yes,6,No,No,793.15,14.41,Yes
9921-EZKBY,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,3275.15,No,25-48m,High ($70-$100),P50-75,2.75,0,0,99.2469696969697,1190.9636363636364,Yes,Yes,5,Yes,Yes,545.86,15.88,No
7432-FFVAR,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),90.95,4236.6,No,25-48m,High ($70-$100),P75-90,3.8333333333333335,0,0,92.10000000000001,1105.2,Yes,Yes,5,No,Yes,706.1,15.16,No
7246-ZGQDF,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,No,0-12m,Medium ($40-$70),P0-10,0.08333333333333333,1,0,54.5,654.0,No,Yes,4,Yes,No,10.9,10.9,No
7000-WCEVQ,Female,1,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,Yes,13-24m,Medium ($40-$70),P25-50,1.6666666666666667,0,0,58.717499999999994,704.6099999999999,Yes,Yes,3,No,No,293.59,15.4,No
0727-IWKVK,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,0-12m,High ($70-$100),P25-50,0.75,1,0,82.41111111111111,988.9333333333334,No,Yes,4,Yes,No,148.34,15.98,No
5959-BELXA,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes,25-48m,High ($70-$100),P50-75,2.6666666666666665,0,0,94.3515625,1132.21875,Yes,Yes,4,Yes,Yes,603.85,19.23,No
4456-RHSNB,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.6,962.9,No,13-24m,Medium ($40-$70),P25-50,1.5833333333333333,0,0,50.67894736842105,608.1473684210526,No,Yes,3,Yes,Yes,240.72,12.4,No
